MissionID,MissionDate,TheaterOfOperations,Country,AirForce,AircraftSeries,Callsign,TakeoffBase,TakeoffLocation,TakeoffLatitude,TakeoffLongitude,TargetCountry,TargetCity,TargetType,TargetIndustry,TargetLatitude,TargetLongitude,AirborneAircraft,AttackingAircraft,BombingAircraft,AircraftReturned,AircraftFailed,AircraftDamaged,AircraftLost,HighExplosives,HighExplosivesType,HighExplosivesWeight_Pounds_,HighExplosivesWeight_Tons_,IncendiaryDevices,IncendiaryDevicesType,IncendiaryDevicesWeight_Pounds_,IncendiaryDevicesWeight_Tons_,FragmentationDevices,FragmentationDevicesType,FragmentationDevicesWeight_Pounds_,FragmentationDevicesWeight_Tons_,TotalWeight_Pounds_,TotalWeight_Tons_,TimeOverTarget,BombDamageAssessment,SourceID
106418,21-May-1944,MTO,USA,12 AF,A36,NaN,"MARCIANISE AIRFIELD",ITALY,41.115481,14.176319,ITALY,"CIVITA CASTELLANA","",,42.27,12.4,12,NaN,NaN,NaN,NaN,NaN,NaN,24,500 LB GP (GP-M43/M64),NaN,6,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,6,NaN,NaN,NaN
106854,21-May-1944,MTO,GREAT BRITAIN,RAF,LIB,NaN,"""TORTORELLA, FOGGIA""",ITALY,4248,1355,GREECE,"PIAMBINO SHIPPING","",,42.92,10.53,11,11,11,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,0,NaN,,NaN,0,NaN,24.75,NaN,NaN,699023
106856,21-May-1944,,GREAT BRITAIN,RAF,LIB,NaN,"""TORTORELLA, FOGGIA""",ITALY,4248,1355,,"PORTA FERRRATA (ELBA) SHIPPING [PORTO FERRAIO]","",,42.82,10.37,16,16,16,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,0,NaN,,NaN,0,NaN,35.25,NaN,NaN,699063
106872,22-May-1944,PTO,NEW ZEALAND,RNZAF,TBF AVENGER,NaN,"ESPIRITU SANTO",NEW HEBRIDES,-15.25,166.833333,BISMARK ARCHIPELAGO,"TALILI BAY","",,-4.183333333,152.1166667,12,12,NaN,NaN,NaN,NaN,NaN,144,500 LB GP (GP-M43/M64),72000,36,NaN,,NaN,0,NaN,,NaN,0,72000,36,NaN,NaN,NaN
106873,22-May-1944,MTO,USA,12 AF,A36,NaN,"MARCIANISE AIRFIELD",ITALY,41.115481,14.176319,ITALY,"VALMONTONE","",,41.77,12.95,50,NaN,50,4,4,NaN,NaN,100,500 LB GP (GP-M43/M64),NaN,25,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,25,NaN,NaN,NaN
106875,22-May-1944,MTO,USA,12 AF,A36,NaN,"SANTA MARIA AIRFIELD",ITALY,40.838125,14.349381,ITALY,"COSENZA","",,39.27,16.25,32,NaN,NaN,NaN,NaN,NaN,NaN,64,500 LB GP (GP-M43/M64),NaN,16,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,16,NaN,NaN,NaN
106894,22-May-1944,MTO,USA,12 AF,A36,NaN,"MARCIANISE AIRFIELD",ITALY,41.115481,14.176319,ITALY,"VALLECORSA","",,41.42,13.45,8,NaN,NaN,NaN,NaN,NaN,NaN,16,500 LB GP (GP-M43/M64),NaN,4,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,4,NaN,NaN,NaN
107834,23-Apr-1945,MTO,GREAT BRITAIN,RAF,LIB,NaN,"""TORTORELLA, FOGGIA""",ITALY,4248,1355,GREECE,"VERONA - PARONA RR BRIDGE","",,45.43,11,57,50,46,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,0,NaN,,NaN,0,NaN,182.75,2158,NaN,699568
108001,22-May-1944,,GREAT BRITAIN,RAF,LIB,NaN,"""TORTORELLA, FOGGIA""",ITALY,4248,1355,,"VALMONTONE ROADS","",,44.42,26.1,26,26,26,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,0,NaN,,NaN,0,NaN,54,NaN,NaN,699517
108021,23-May-1944,MTO,USA,12 AF,A36,NaN,"SANTA MARIA AIRFIELD",ITALY,40.838125,14.349381,ITALY,"COSENZA","",,39.27,16.25,44,NaN,44,4,8,NaN,NaN,88,500 LB GP (GP-M43/M64),NaN,22,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,22,NaN,NaN,NaN
108038,23-May-1944,MTO,USA,12 AF,A36,NaN,"MARCIANISE AIRFIELD",ITALY,41.115481,14.176319,ITALY,"SUBIACO","",ARMAMENT AND ORDNANCE PLANTS,41.93,13.1,6,NaN,NaN,NaN,NaN,NaN,NaN,12,500 LB GP (GP-M43/M64),NaN,3,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,3,NaN,NaN,NaN
108039,23-May-1944,MTO,USA,12 AF,A36,NaN,"MARCIANISE AIRFIELD",ITALY,41.115481,14.176319,ITALY,"CICILIANO","",,41.92,12.88,6,NaN,NaN,NaN,NaN,NaN,NaN,12,500 LB GP (GP-M43/M64),NaN,3,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,3,NaN,NaN,NaN
108804,23-May-1944,,GREAT BRITAIN,RAF,LIB,NaN,"""TORTORELLA, FOGGIA""",ITALY,4248,1355,,"VALMONTONE ROADS","",,44.93,26.05,27,27,27,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,0,NaN,,NaN,0,NaN,57.25,NaN,NaN,699518
108813,24-May-1944,MTO,USA,12 AF,A36,NaN,"SANTA MARIA AIRFIELD",ITALY,40.838125,14.349381,ITALY,"COSENZA","",,39.27,16.25,52,NaN,52,4,NaN,NaN,NaN,104,500 LB GP (GP-M43/M64),NaN,26,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,26,NaN,NaN,NaN
108839,24-May-1944,MTO,USA,12 AF,A36,NaN,"MARCIANISE AIRFIELD",ITALY,41.115481,14.176319,ITALY,"SUBIACO","",ARMAMENT AND ORDNANCE PLANTS,41.93,13.1,6,NaN,NaN,NaN,NaN,NaN,NaN,12,500 LB GP (GP-M43/M64),NaN,3,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,3,NaN,NaN,NaN
108840,24-May-1944,MTO,USA,12 AF,A36,NaN,"MARCIANISE AIRFIELD",ITALY,41.115481,14.176319,ITALY,"CICILIANO","",,41.92,12.88,6,NaN,NaN,NaN,NaN,NaN,NaN,12,500 LB GP (GP-M43/M64),NaN,3,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,3,NaN,NaN,NaN
110409,24-May-1944,,GREAT BRITAIN,RAF,LIB,NaN,"""TORTORELLA, FOGGIA""",ITALY,4248,1355,,"VALMONTONE ROADS","",,44.42,26.1,10,10,10,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,0,NaN,,NaN,0,NaN,22.5,NaN,NaN,699519
110422,25-May-1944,MTO,USA,12 AF,A36,NaN,"MARCIANISE AIRFIELD",ITALY,41.115481,14.176319,ITALY,"VELLETRI","",,41.68,12.78,52,NaN,52,1,2,NaN,NaN,104,500 LB GP (GP-M43/M64),NaN,26,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,26,NaN,NaN,NaN
110424,25-May-1944,MTO,USA,12 AF,A36,NaN,"SANTA MARIA AIRFIELD",ITALY,40.838125,14.349381,ITALY,"COSENZA","",,39.27,16.25,38,NaN,NaN,NaN,NaN,NaN,NaN,76,500 LB GP (GP-M43/M64),NaN,19,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,19,NaN,NaN,NaN
110447,25-May-1944,MTO,USA,12 AF,A36,NaN,"MARCIANISE AIRFIELD",ITALY,41.115481,14.176319,ITALY,"FROSINONE","",,41.63,13.37,8,NaN,NaN,NaN,NaN,NaN,NaN,16,500 LB GP (GP-M43/M64),NaN,4,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,4,NaN,NaN,NaN
110456,25-May-1944,MTO,USA,12 AF,A36,NaN,"MARCIANISE AIRFIELD",ITALY,41.115481,14.176319,ITALY,"VELLETRI","",,41.68,12.78,4,NaN,NaN,NaN,NaN,NaN,NaN,8,500 LB GP (GP-M43/M64),NaN,2,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,2,NaN,NaN,NaN
110735,25-Apr-1945,PTO,NEW ZEALAND,RNZAF,PV-1 VENTURA,NaN,"BOUGAINVILLE ISLAND",SOLOMON ISLANDS,-6.244444,155.383889,,"MUGUAI","",,-6.7,155.8166667,6,6,NaN,NaN,NaN,NaN,NaN,36,500 LB GP (GP-M43/M64),18000,9,NaN,,NaN,0,NaN,,NaN,0,18000,9,NaN,NaN,NaN
111115,25-Apr-1945,,GREAT BRITAIN,RAF,LIB,NaN,"""TORTORELLA, FOGGIA""",ITALY,4248,1355,,"FREILASSING M/Y","",,47.83,12.98,92,90,82,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,0,NaN,,NaN,0,NaN,296.5,2245,NaN,698568
111270,25-May-1944,,GREAT BRITAIN,RAF,LIB,NaN,"""TORTORELLA, FOGGIA""",ITALY,4248,1355,,"VITERBO ROADS","",,44.55,23.52,56,56,56,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,0,NaN,,NaN,0,NaN,115.5,NaN,NaN,699596
111282,26-May-1944,MTO,USA,12 AF,A36,NaN,"SANTA MARIA AIRFIELD",ITALY,40.838125,14.349381,ITALY,"COSENZA","",,39.27,16.25,52,NaN,52,3,4,NaN,NaN,104,500 LB GP (GP-M43/M64),NaN,26,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,26,NaN,NaN,NaN
111296,26-May-1944,MTO,USA,12 AF,A36,NaN,"MARCIANISE AIRFIELD",ITALY,41.115481,14.176319,ITALY,"BRACCIANO","",,42.08,12.17,8,NaN,NaN,NaN,NaN,NaN,NaN,16,500 LB GP (GP-M43/M64),NaN,4,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,4,NaN,NaN,NaN
111601,26-May-1944,MTO,USA,12 AF,A36,NaN,"MARCIANISE AIRFIELD",ITALY,41.115481,14.176319,ITALY,"TIVOLI","",,41.97,12.8,6,NaN,NaN,NaN,NaN,NaN,NaN,12,500 LB GP (GP-M43/M64),NaN,3,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,3,NaN,NaN,NaN
112020,26-May-1944,,GREAT BRITAIN,RAF,LIB,NaN,"""TORTORELLA, FOGGIA""",ITALY,4248,1355,,"VITERBO ROADS","",,44.4,8.95,54,54,54,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,0,NaN,,NaN,0,NaN,116,NaN,NaN,699597
112035,27-May-1944,MTO,USA,12 AF,A36,NaN,"SANTA MARIA AIRFIELD",ITALY,40.838125,14.349381,ITALY,"COSENZA","",,39.27,16.25,36,NaN,36,1,4,NaN,NaN,72,500 LB GP (GP-M43/M64),NaN,18,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,18,NaN,NaN,NaN
112115,27-Nov-1941,MTO,SOUTH AFRICA,SAAF,,NaN,"KHARTOUM",SUDAN,15.58,32.52,ETHIOPIA,"GONDAR AREA","",,12.6,37.4667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,0,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,0,0,NaN,NaN,NaN
112515,10-Dec-1941,PTO,USA,5 AF,B17,NaN,"CLARK FIELD",PHILLIPINES,15.18583333,120.5602778,PHILIPPINE ISLANDS,"APARRI","JAPANESE SHIPPING",,18.5,121.61666,1,1,1,NaN,NaN,NaN,NaN,19,100 LB GP (GP-M30),1900,0.95,NaN,,NaN,0,NaN,,NaN,0,1900,0.95,NaN,NaN,NaN
112516,10-Dec-1941,PTO,USA,5 AF,B17,NaN,"CLARK FIELD",PHILLIPINES,15.18583333,120.5602778,PHILIPPINE ISLANDS,"APARRI","JAPANESE SHIPPING",,18.5,121.61666,2,2,2,NaN,NaN,NaN,NaN,11,600 LB GP (GP-M32),6600,3.3,NaN,,NaN,0,NaN,,NaN,0,6600,3.3,NaN,NaN,NaN
112517,10-Dec-1941,PTO,USA,5 AF,B17,NaN,"CLARK FIELD",PHILLIPINES,15.18583333,120.5602778,PHILIPPINE ISLANDS,"VIGAN /LINGHAYEN GULF","JAPANESE SHIPPING",,17.583333,120.3333,1,1,1,NaN,NaN,NaN,NaN,8,600 LB GP (GP-M32),4800,2.4,NaN,,NaN,0,NaN,,NaN,0,4800,2.4,NaN,NaN,NaN
112518,10-Dec-1941,PTO,USA,5 AF,B17,NaN,"CLARK FIELD",PHILLIPINES,15.18583333,120.5602778,PHILIPPINE ISLANDS,"VIGAN /LINGHAYEN GULF","JAPANESE SHIPPING",,17.583333,120.3333,1,1,1,NaN,NaN,NaN,NaN,7,300 LB GP (GP-31),2100,1.05,NaN,,NaN,0,NaN,,NaN,0,2100,1.05,NaN,NaN,NaN
112519,10-Dec-1941,PTO,USA,5 AF,B17,NaN,"CLARK FIELD",PHILLIPINES,15.18583333,120.5602778,PHILIPPINE ISLANDS,"VIGAN /LINGHAYEN GULF","JAPANESE SHIPPING",,17.583333,120.3333,1,1,1,NaN,NaN,NaN,NaN,1,600 LB GP (GP-M32),600,0.3,NaN,,NaN,0,NaN,,NaN,0,600,0.3,NaN,NaN,NaN
112524,10-Dec-1941,PTO,USA,5 AF,B17,NaN,"CLARK FIELD",PHILLIPINES,15.18583333,120.5602778,PHILIPPINE ISLANDS,"VIGAN /LINGHAYEN GULF","JAPANESE SHIPPING",,17.583333,120.3333,5,5,5,NaN,NaN,NaN,NaN,NaN,100 LB GP (GP-M30),10000,5,NaN,,NaN,0,NaN,,NaN,0,10000,5,NaN,NaN,NaN
112525,10-Dec-1941,PTO,USA,5 AF,B17,NaN,"CLARK FIELD",PHILLIPINES,15.18583333,120.5602778,PHILIPPINE ISLANDS,"APARRI","JAPANESE SHIPPING",,18.5,121.61666,1,1,1,NaN,NaN,NaN,NaN,NaN,100 LB GP (GP-M30),2000,1,NaN,,NaN,0,NaN,,NaN,0,2000,1,NaN,NaN,NaN
112550,12-Dec-1941,PTO,USA,5 AF,B17,NaN,"CLARK FIELD",PHILLIPINES,15.18583333,120.5602778,PHILIPPINE ISLANDS,"VIGAN /LINGHAYEN GULF","JAPANESE SHIPPING",,17.583333,120.3333,1,1,1,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,0,NaN,,NaN,0,0,NaN,NaN,NaN,NaN
112552,14-Dec-1941,PTO,USA,5 AF,B17,NaN,"CLARK FIELD",PHILLIPINES,15.18583333,120.5602778,PHILIPPINE ISLANDS,"LEGASPI","JAPANESE SHIPPING",,14.5915883,120.9771887,1,1,1,NaN,NaN,NaN,NaN,8,600 LB GP (GP-M32),4800,2.4,NaN,,NaN,0,NaN,,NaN,0,4800,2.4,NaN,NaN,NaN
112553,14-Dec-1941,PTO,USA,5 AF,B17,NaN,"CLARK FIELD",PHILLIPINES,15.18583333,120.5602778,PHILIPPINE ISLANDS,"LEGASPI","JAPANESE SHIPPING",,14.5915883,120.9771887,2,2,2,NaN,NaN,NaN,NaN,8,600 LB GP (GP-M32),4800,2.4,NaN,,NaN,0,NaN,,NaN,0,4800,2.4,NaN,NaN,NaN
112806,22-Dec-1941,PTO,USA,5 AF,B17,NaN,"BATCHELOR FIELD",AUSTRALIA,-13.05587222,131.0279667,PHILIPPINE ISLANDS,"DAVAO","JAPANESE SHIPPING",,7.05,125.65,9,9,9,NaN,NaN,NaN,NaN,33,500 LB GP (GP-M43/M64),16500,8.25,NaN,,NaN,0,NaN,,NaN,0,16500,8.25,NaN,NaN,NaN
112814,23-Dec-1941,PTO,USA,5 AF,B17,NaN,"DEL MONTE",PHILLIPINES,8.361552778,124.833325,PHILIPPINE ISLANDS,"VIGAN /LINGHAYEN GULF","JAPANESE SHIPPING",,17.583333,120.3333,4,4,4,NaN,NaN,NaN,NaN,14,300 LB GP (GP-31),4200,2.1,NaN,,NaN,0,NaN,,NaN,0,4200,2.1,NaN,NaN,NaN
112828,23-Dec-1941,PTO,USA,5 AF,B17,NaN,"DEL MONTE",PHILLIPINES,8.361552778,124.833325,PHILIPPINE ISLANDS,"DAVAO","DOCKS",,7.0764,125.6129,1,1,1,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,0,NaN,,NaN,0,0,NaN,NaN,NaN,NaN
112829,24-Dec-1941,PTO,USA,5 AF,B17,NaN,"DEL MONTE",PHILLIPINES,8.361552778,124.833325,PHILIPPINE ISLANDS,"DAVAO","AIRPORT",,7.1255,125.6458,2,2,2,NaN,NaN,NaN,NaN,14,300 LB GP (GP-31),4200,2.1,NaN,,NaN,0,NaN,,NaN,0,4200,2.1,NaN,NaN,NaN
112832,25-Dec-1941,PTO,USA,5 AF,B17,NaN,"DEL MONTE",PHILLIPINES,8.361552778,124.833325,PHILIPPINE ISLANDS,"DAVAO","JAPANESE SHIPPING",,7.05,125.65,1,1,1,NaN,NaN,NaN,NaN,7,300 LB GP (GP-31),2100,1.05,NaN,,NaN,0,NaN,,NaN,0,2100,1.05,1200,NaN,NaN
113247,04-Jan-1942,PTO,USA,5 AF,B17,NaN,"SAMARINDA",BORNEO,-0.5,117.15,PHILIPPINE ISLANDS,"MALALAG BAY","JAPANESE WARSHIPS",,6,125,9,8,8,NaN,NaN,NaN,NaN,32,600 LB GP (GP-M32),19200,9.6,NaN,,NaN,0,NaN,,NaN,0,19200,9.6,1030,NaN,NaN
113300,07-Jan-1942,CBI,GREAT BRITAIN,RAF,BLEN,NaN,"""MINGALADON AIRFIELD, RANGOON""",BURMA,16.907305,96.133222,THAILAND OR SIAM,"BANGKOK DOCKS","DOCKS",,13.69583333,100.5858333,10,10,10,NaN,NaN,NaN,NaN,NaN,250 LB GP (GP-M57),10000,5,NaN,,NaN,NaN,NaN,,NaN,NaN,10000,5,NaN,NaN,NaN
113383,27-May-1944,,GREAT BRITAIN,RAF,LIB,NaN,"""TORTORELLA, FOGGIA""",ITALY,4248,1355,,"VITERBO ROADS","",,43.53,10.33,38,38,38,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,0,NaN,,NaN,0,NaN,89,NaN,NaN,699598
113561,26-Apr-1945,PTO,NEW ZEALAND,RNZAF,PV-1 VENTURA,NaN,"BOUGAINVILLE ISLAND",SOLOMON ISLANDS,-6.244444,155.383889,,"MUGUAI","",,-6.7,155.8166667,9,9,NaN,NaN,NaN,NaN,NaN,54,500 LB GP (GP-M43/M64),27000,13.5,NaN,,NaN,0,NaN,,NaN,0,27000,13.5,NaN,NaN,NaN
113618,09-Jan-1942,PTO,USA,5 AF,B17,NaN,"KENDARI",INDONESIA,-4.1,122.4333333,PHILIPPINE ISLANDS,"MALALAG BAY","JAPANESE WARSHIPS",,5.8333,123.3,9,9,9,NaN,NaN,NaN,NaN,0,600 LB GP (GP-M32),NaN,NaN,NaN,,NaN,0,NaN,,NaN,0,0,NaN,1700,NaN,NaN
113670,11-Jan-1942,PTO,USA,5 AF,B17,NaN,"KENDARI",INDONESIA,-4.1,122.4333333,NETHERLANDS EAST INDIES,"TARAKAN","JAPANESE WARSHIPS",,3.35,117.566667,7,3,3,NaN,NaN,NaN,NaN,12,600 LB GP (GP-M32),7200,3.6,NaN,,NaN,0,NaN,,NaN,0,7200,3.6,1130,NaN,NaN
113701,28-May-1944,MTO,USA,12 AF,A36,NaN,"MARCIANISE AIRFIELD",ITALY,41.115481,14.176319,ITALY,"ROME","",,41.9,12.47,40,NaN,40,2,1,NaN,NaN,80,500 LB GP (GP-M43/M64),NaN,20,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,20,NaN,NaN,NaN
113712,28-May-1944,MTO,USA,12 AF,A36,NaN,"MARCIANISE AIRFIELD",ITALY,41.115481,14.176319,ITALY,"ROME","",ARMAMENT AND ORDNANCE PLANTS,41.9,12.47,16,NaN,NaN,NaN,NaN,NaN,NaN,32,500 LB GP (GP-M43/M64),NaN,8,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,8,NaN,NaN,NaN
114023,15-Jan-1942,PTO,USA,5 AF,B17,NaN,"MALANG",INDONESIA,-7.977777778,112.6280556,MALAY STATES,"SOENGAI PATANI","AIRPORT",,5.643056,100.489722,7,5,5,NaN,NaN,NaN,NaN,70,100 LB GP (GP-M30),7000,3.5,NaN,,NaN,0,NaN,,NaN,0,7000,3.5,600,NaN,NaN
114054,16-Jan-1942,PTO,USA,5 AF,B24,NaN,"KENDARI",INDONESIA,-4.1,122.4333333,INDONESIA,"LANGOAN","AIRPORT",,1.155277778,124.8408333,3,3,3,NaN,NaN,NaN,NaN,36,100 LB GP (GP-M30),3600,1.8,NaN,,NaN,0,NaN,,NaN,0,3600,1.8,2236,NaN,NaN
114055,16-Jan-1942,PTO,USA,5 AF,B17,NaN,"KENDARI",INDONESIA,-4.1,122.4333333,INDONESIA,"MANADO BAY","JAPANESE SHIPPING",,1.493056,124.841389,2,2,2,NaN,NaN,NaN,NaN,NaN,100 LB GP (GP-M30),2000,1,NaN,,NaN,0,NaN,,NaN,0,2000,1,NaN,NaN,NaN
114081,19-Jan-1942,PTO,USA,5 AF,B17,NaN,"MALANG",INDONESIA,-7.977777778,112.6280556,PHILIPPINE ISLANDS,"AP'S JOLO","ENEMY TRANSPORTS",,5.983333333,121.1333333,9,9,9,NaN,NaN,NaN,NaN,NaN,100 LB GP (GP-M30),6300,3.15,NaN,,NaN,0,NaN,,NaN,0,6300,3.15,NaN,NaN,NaN
114088,21-Jan-1942,CBI,GREAT BRITAIN,RAF,BLEN,NaN,"""MINGALADON AIRFIELD, RANGOON""",BURMA,16.907305,96.133222,THAILAND OR SIAM,"MESARIENG AIRFIELD","AIRFIELD",,18.1578,97.9336,6,6,6,NaN,NaN,NaN,NaN,24,250 LB GP (GP-M57),6000,3,NaN,,NaN,NaN,NaN,,NaN,NaN,6000,3,NaN,NaN,NaN
114089,21-Jan-1942,CBI,GREAT BRITAIN,RAF,BLEN,NaN,"""MINGALADON AIRFIELD, RANGOON""",BURMA,16.907305,96.133222,THAILAND OR SIAM,"MESOHD AIRFIELD","AIRFIELD",,16.7167,98.5667,6,6,6,NaN,NaN,NaN,NaN,24,250 LB GP (GP-M57),6000,3,NaN,,NaN,NaN,NaN,,NaN,NaN,6000,3,NaN,NaN,NaN
114311,27-Apr-1945,PTO,NEW ZEALAND,RNZAF,PV-1 VENTURA,NaN,"BOUGAINVILLE ISLAND",SOLOMON ISLANDS,-6.244444,155.383889,SOLOMON ISLANDS,"KAHILI","",,-6.8,155.7833333,8,8,NaN,NaN,NaN,NaN,NaN,48,500 LB GP (GP-M43/M64),24000,12,NaN,,NaN,0,NaN,,NaN,0,24000,12,NaN,NaN,NaN
114413,22-Jan-1942,CBI,GREAT BRITAIN,RAF,BLEN,NaN,"""MINGALADON AIRFIELD, RANGOON""",BURMA,16.907305,96.133222,THAILAND OR SIAM,"RAHENG AIRFIELD","AIRFIELD",,16.8697,99.129,6,6,6,NaN,NaN,NaN,NaN,24,250 LB GP (GP-M57),6000,3,NaN,,NaN,NaN,NaN,,NaN,NaN,6000,3,NaN,NaN,NaN
114429,23-Jan-1942,CBI,GREAT BRITAIN,RAF,BLEN,NaN,"""MINGALADON AIRFIELD, RANGOON""",BURMA,16.907305,96.133222,BURMA,"MESOHD TROOP CONCENTRATION","TROOPS",,16.7167,98.5667,6,6,6,NaN,NaN,NaN,NaN,24,250 LB GP (GP-M57),6000,3,NaN,,NaN,NaN,NaN,,NaN,NaN,6000,3,NaN,NaN,NaN
114430,23-Jan-1942,CBI,GREAT BRITAIN,RAF,BLEN,NaN,"""MINGALADON AIRFIELD, RANGOON""",BURMA,16.907305,96.133222,THAILAND OR SIAM,"RAHENG AIRFIELD","AIRFIELD",,16.8697,99.129,6,0,0,NaN,NaN,NaN,NaN,0,,0,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,0,NaN,NaN,NaN,NaN
114431,24-Jan-1942,CBI,GREAT BRITAIN,RAF,BLEN,NaN,"""MINGALADON AIRFIELD, RANGOON""",BURMA,16.907305,96.133222,THAILAND OR SIAM,"BANGKOK DOCKS","DOCKS",,13.69583333,100.5858333,9,8,8,NaN,NaN,NaN,NaN,2,500 LB GP (GP-M43/M64),1000,0.5,NaN,,NaN,NaN,NaN,,NaN,NaN,1000,0.5,NaN,NaN,NaN
114432,24-Jan-1942,CBI,GREAT BRITAIN,RAF,BLEN,NaN,"""MINGALADON AIRFIELD, RANGOON""",BURMA,16.907305,96.133222,THAILAND OR SIAM,"BANGKOK DOCKS","DOCKS",,13.69583333,100.5858333,9,8,8,NaN,NaN,NaN,NaN,NaN,250 LB GP (GP-M57),7000,3.5,NaN,,NaN,NaN,NaN,,NaN,NaN,7000,3.5,NaN,NaN,NaN
114433,24-Jan-1942,PTO,USA,5 AF,B17,NaN,"MALANG",INDONESIA,-7.977777778,112.6280556,INDONESIA,"""SHIPPING, PLACE UNKNOWN""","JAPANESE SHIPPING",,-1.263539,116.8279,8,8,8,NaN,NaN,NaN,NaN,NaN,100 LB GP (GP-M30),5600,2.8,NaN,,NaN,0,NaN,,NaN,0,5600,2.8,NaN,NaN,NaN
114446,25-Jan-1942,PTO,USA,5 AF,B17,NaN,"MALANG",INDONESIA,-7.977777778,112.6280556,INDONESIA,"BALIKPAPAN","JAPANESE SHIPPING",,-1.263539,116.8279,8,8,8,NaN,NaN,NaN,NaN,NaN,100 LB GP (GP-M30),5600,2.8,NaN,,NaN,0,NaN,,NaN,0,5600,2.8,NaN,NaN,NaN
114478,26-Jan-1942,CBI,GREAT BRITAIN,RAF,BLEN,NaN,"""MINGALADON AIRFIELD, RANGOON""",BURMA,16.907305,96.133222,BURMA,"KAWRAREIK/MYAWADDY ROAD","TROOPS",,16.541082,98.529827,5,5,5,NaN,NaN,NaN,NaN,NaN,250 LB GP (GP-M57),7000,3.5,NaN,,NaN,NaN,NaN,,NaN,NaN,7000,3.5,NaN,NaN,NaN
114479,27-Jan-1942,PTO,USA,5 AF,B17,NaN,"MALANG",INDONESIA,-7.977777778,112.6280556,INDONESIA,"BALIKPAPAN","JAPANESE SHIPPING",,-1.263539,116.8279,6,6,5,NaN,NaN,NaN,NaN,40,600 LB GP (GP-M32),24000,12,NaN,,NaN,0,NaN,,NaN,0,24000,12,NaN,NaN,NaN
114480,27-Jan-1942,CBI,GREAT BRITAIN,RAF,BLEN,NaN,"""MINGALADON AIRFIELD, RANGOON""",BURMA,16.907305,96.133222,THAILAND OR SIAM,"BANGKOK DOCKS","DOCKS",,13.69583333,100.5858333,4,4,4,NaN,NaN,NaN,NaN,16,250 LB GP (GP-M57),4000,2,NaN,,NaN,NaN,NaN,,NaN,NaN,4000,2,NaN,NaN,NaN
114741,28-Apr-1945,PTO,NEW ZEALAND,RNZAF,PV-1 VENTURA,NaN,"BOUGAINVILLE ISLAND",SOLOMON ISLANDS,-6.244444,155.383889,,"MUGUAI","",,-6.7,155.8166667,5,5,NaN,NaN,NaN,NaN,NaN,30,500 LB GP (GP-M43/M64),15000,7.5,NaN,,NaN,0,NaN,,NaN,0,15000,7.5,NaN,NaN,NaN
114745,28-Apr-1945,PTO,NEW ZEALAND,RNZAF,PV-1 VENTURA,NaN,"BOUGAINVILLE ISLAND",SOLOMON ISLANDS,-6.244444,155.383889,SOLOMON ISLANDS,"KAHILI","",,-6.8,155.7833333,4,4,NaN,NaN,NaN,NaN,NaN,23,500 LB GP (GP-M43/M64),11500,5.75,NaN,,NaN,0,NaN,,NaN,0,11500,5.75,NaN,NaN,NaN
